id_user,id_item,height,weight,chest,waist,hips,gender,age,rating
123,125,196,91,108,98,109,Male,69,3
123,126,196,91,108,98,109,Male,69,1
123,127,196,91,108,98,109,Male,69,1
123,128,196,91,108,98,109,Male,69,5
123,129,196,91,108,98,109,Male,69,3
123,130,196,91,108,98,109,Male,69,4
123,131,196,91,108,98,109,Male,69,2
123,132,196,91,108,98,109,Male,69,5
123,133,196,91,108,98,109,Male,69,2
123,134,196,91,108,98,109,Male,69,3
123,135,196,91,108,98,109,Male,69,4
123,136,196,91,108,98,109,Male,69,1
123,137,196,91,108,98,109,Male,69,2
123,138,196,91,108,98,109,Male,69,1
123,139,196,91,108,98,109,Male,69,4
123,140,196,91,108,98,109,Male,69,5
123,141,196,91,108,98,109,Male,69,5
123,142,196,91,108,98,109,Male,69,2
123,143,196,91,108,98,109,Male,69,1
123,144,196,91,108,98,109,Male,69,1
123,145,196,91,108,98,109,Male,69,3
123,146,196,91,108,98,109,Male,69,5
123,147,196,91,108,98,109,Male,69,3
123,148,196,91,108,98,109,Male,69,3
123,149,196,91,108,98,109,Male,69,1
123,150,196,91,108,98,109,Male,69,2
124,1,168,59,92,78,107,Female,68,5
124,2,168,59,92,78,107,Female,68,1
124,3,168,59,92,78,107,Female,68,2
124,4,168,59,92,78,107,Female,68,5
124,5,168,59,92,78,107,Female,68,1
124,6,168,59,92,78,107,Female,68,4
124,7,168,59,92,78,107,Female,68,4
124,8,168,59,92,78,107,Female,68,5
124,9,168,59,92,78,107,Female,68,3
124,10,168,59,92,78,107,Female,68,3
124,11,168,59,92,78,107,Female,68,2
124,12,168,59,92,78,107,Female,68,2
124,13,168,59,92,78,107,Female,68,1
124,14,168,59,92,78,107,Female,68,5
124,15,168,59,92,78,107,Female,68,5
124,16,168,59,92,78,107,Female,68,2
124,17,168,59,92,78,107,Female,68,5
124,18,168,59,92,78,107,Female,68,2
124,19,168,59,92,78,107,Female,68,4
124,20,168,59,92,78,107,Female,68,2
124,21,168,59,92,78,107,Female,68,3
124,22,168,59,92,78,107,Female,68,2
124,23,168,59,92,78,107,Female,68,5
124,24,168,59,92,78,107,Female,68,5
124,25,168,59,92,78,107,Female,68,2
124,26,168,59,92,78,107,Female,68,5
124,27,168,59,92,78,107,Female,68,4
124,28,168,59,92,78,107,Female,68,3
124,29,168,59,92,78,107,Female,68,2
124,30,168,59,92,78,107,Female,68,5
124,31,168,59,92,78,107,Female,68,3
124,32,168,59,92,78,107,Female,68,5
124,33,168,59,92,78,107,Female,68,2
124,34,168,59,92,78,107,Female,68,4
124,35,168,59,92,78,107,Female,68,1
124,36,168,59,92,78,107,Female,68,5
124,37,168,59,92,78,107,Female,68,1
124,38,168,59,92,78,107,Female,68,1
124,39,168,59,92,78,107,Female,68,1
124,40,168,59,92,78,107,Female,68,4
124,41,168,59,92,78,107,Female,68,5
124,42,168,59,92,78,107,Female,68,1
124,43,168,59,92,78,107,Female,68,1
124,44,168,59,92,78,107,Female,68,4
124,45,168,59,92,78,107,Female,68,1
124,46,168,59,92,78,107,Female,68,1
124,47,168,59,92,78,107,Female,68,2
124,48,168,59,92,78,107,Female,68,4
124,49,168,59,92,78,107,Female,68,5
124,50,168,59,92,78,107,Female,68,1
124,51,168,59,92,78,107,Female,68,1
124,52,168,59,92,78,107,Female,68,4
124,53,168,59,92,78,107,Female,68,5
124,54,168,59,92,78,107,Female,68,3
124,55,168,59,92,78,107,Female,68,4
124,56,168,59,92,78,107,Female,68,5
124,57,168,59,92,78,107,Female,68,4
124,58,168,59,92,78,107,Female,68,4
124,59,168,59,92,78,107,Female,68,3
124,60,168,59,92,78,107,Female,68,3
124,61,168,59,92,78,107,Female,68,3
124,62,168,59,92,78,107,Female,68,4
124,63,168,59,92,78,107,Female,68,3
124,64,168,59,92,78,107,Female,68,4
124,65,168,59,92,78,107,Female,68,3
124,66,168,59,92,78,107,Female,68,3
124,67,168,59,92,78,107,Female,68,5
124,68,168,59,92,78,107,Female,68,1
124,69,168,59,92,78,107,Female,68,4
124,70,168,59,92,78,107,Female,68,4
124,71,168,59,92,78,107,Female,68,2
124,72,168,59,92,78,107,Female,68,5
124,73,168,59,92,78,107,Female,68,2
124,74,168,59,92,78,107,Female,68,2
124,75,168,59,92,78,107,Female,68,5
124,76,168,59,92,78,107,Female,68,1
124,77,168,59,92,78,107,Female,68,1
124,78,168,59,92,78,107,Female,68,3
124,79,168,59,92,78,107,Female,68,4
124,80,168,59,92,78,107,Female,68,1
124,81,168,59,92,78,107,Female,68,3
124,82,168,59,92,78,107,Female,68,1
124,83,168,59,92,78,107,Female,68,5
124,84,168,59,92,78,107,Female,68,2
124,85,168,59,92,78,107,Female,68,5
124,86,168,59,92,78,107,Female,68,3
124,87,168,59,92,78,107,Female,68,2
124,88,168,59,92,78,107,Female,68,1
124,89,168,59,92,78,107,Female,68,3
124,90,168,59,92,78,107,Female,68,3
124,91,168,59,92,78,107,Female,68,3
124,92,168,59,92,78,107,Female,68,4
124,93,168,59,92,78,107,Female,68,2
124,94,168,59,92,78,107,Female,68,1
124,95,168,59,92,78,107,Female,68,5
124,96,168,59,92,78,107,Female,68,3
124,97,168,59,92,78,107,Female,68,2
124,98,168,59,92,78,107,Female,68,1
124,99,168,59,92,78,107,Female,68,4
124,100,168,59,92,78,107,Female,68,5
124,101,168,59,92,78,107,Female,68,3
124,102,168,59,92,78,107,Female,68,2
124,103,168,59,92,78,107,Female,68,3
124,104,168,59,92,78,107,Female,68,4
124,105,168,59,92,78,107,Female,68,3
124,106,168,59,92,78,107,Female,68,2
124,107,168,59,92,78,107,Female,68,4
124,108,168,59,92,78,107,Female,68,5
124,109,168,59,92,78,107,Female,68,3
124,110,168,59,92,78,107,Female,68,5
124,111,168,59,92,78,107,Female,68,4
124,112,168,59,92,78,107,Female,68,1
124,113,168,59,92,78,107,Female,68,1
124,114,168,59,92,78,107,Female,68,2
124,115,168,59,92,78,107,Female,68,2
124,116,168,59,92,78,107,Female,68,1
124,117,168,59,92,78,107,Female,68,2
124,118,168,59,92,78,107,Female,68,4
124,119,168,59,92,78,107,Female,68,1
124,120,168,59,92,78,107,Female,68,5
124,121,168,59,92,78,107,Female,68,5
124,122,168,59,92,78,107,Female,68,2
124,123,168,59,92,78,107,Female,68,4
124,124,168,59,92,78,107,Female,68,2
124,125,168,59,92,78,107,Female,68,2
124,126,168,59,92,78,107,Female,68,3
124,127,168,59,92,78,107,Female,68,1
124,128,168,59,92,78,107,Female,68,5
124,129,168,59,92,78,107,Female,68,4
124,130,168,59,92,78,107,Female,68,2
124,131,168,59,92,78,107,Female,68,5
124,132,168,59,92,78,107,Female,68,2
124,133,168,59,92,78,107,Female,68,3
124,134,168,59,92,78,107,Female,68,2
124,135,168,59,92,78,107,Female,68,3
124,136,168,59,92,78,107,Female,68,4
124,137,168,59,92,78,107,Female,68,4
124,138,168,59,92,78,107,Female,68,5
124,139,168,59,92,78,107,Female,68,1
124,140,168,59,92,78,107,Female,68,5
124,141,168,59,92,78,107,Female,68,1
124,142,168,59,92,78,107,Female,68,4
124,143,168,59,92,78,107,Female,68,5
124,144,168,59,92,78,107,Female,68,1
124,145,168,59,92,78,107,Female,68,1
124,146,168,59,92,78,107,Female,68,4
124,147,168,59,92,78,107,Female,68,3
124,148,168,59,92,78,107,Female,68,5
124,149,168,59,92,78,107,Female,68,5
124,150,168,59,92,78,107,Female,68,5
125,1,168,59,94,91,95,Male,20,1
125,2,168,59,94,91,95,Male,20,1
125,3,168,59,94,91,95,Male,20,2
125,4,168,59,94,91,95,Male,20,2
125,5,168,59,94,91,95,Male,20,2
125,6,168,59,94,91,95,Male,20,5
125,7,168,59,94,91,95,Male,20,2
125,8,168,59,94,91,95,Male,20,3
125,9,168,59,94,91,95,Male,20,5
125,10,168,59,94,91,95,Male,20,2
125,11,168,59,94,91,95,Male,20,4
125,12,168,59,94,91,95,Male,20,4
125,13,168,59,94,91,95,Male,20,2
125,14,168,59,94,91,95,Male,20,3
125,15,168,59,94,91,95,Male,20,2
125,16,168,59,94,91,95,Male,20,5
125,17,168,59,94,91,95,Male,20,5
125,18,168,59,94,91,95,Male,20,4
125,19,168,59,94,91,95,Male,20,2
125,20,168,59,94,91,95,Male,20,5
125,21,168,59,94,91,95,Male,20,2
125,22,168,59,94,91,95,Male,20,5
125,23,168,59,94,91,95,Male,20,1
125,24,168,59,94,91,95,Male,20,5
125,25,168,59,94,91,95,Male,20,3
125,26,168,59,94,91,95,Male,20,5
125,27,168,59,94,91,95,Male,20,5
125,28,168,59,94,91,95,Male,20,2
125,29,168,59,94,91,95,Male,20,3
125,30,168,59,94,91,95,Male,20,5
125,31,168,59,94,91,95,Male,20,4
125,32,168,59,94,91,95,Male,20,1
125,33,168,59,94,91,95,Male,20,3
125,34,168,59,94,91,95,Male,20,1
125,35,168,59,94,91,95,Male,20,3
125,36,168,59,94,91,95,Male,20,4
125,37,168,59,94,91,95,Male,20,2
125,38,168,59,94,91,95,Male,20,3
125,39,168,59,94,91,95,Male,20,2
125,40,168,59,94,91,95,Male,20,5
125,41,168,59,94,91,95,Male,20,3
125,42,168,59,94,91,95,Male,20,2
125,43,168,59,94,91,95,Male,20,5
125,44,168,59,94,91,95,Male,20,4
125,45,168,59,94,91,95,Male,20,4
125,46,168,59,94,91,95,Male,20,4
125,47,168,59,94,91,95,Male,20,5
125,48,168,59,94,91,95,Male,20,5
125,49,168,59,94,91,95,Male,20,1
125,50,168,59,94,91,95,Male,20,2
125,51,168,59,94,91,95,Male,20,5
125,52,168,59,94,91,95,Male,20,2
125,53,168,59,94,91,95,Male,20,5
125,54,168,59,94,91,95,Male,20,5
125,55,168,59,94,91,95,Male,20,2
125,56,168,59,94,91,95,Male,20,4
125,57,168,59,94,91,95,Male,20,4
125,58,168,59,94,91,95,Male,20,1
125,59,168,59,94,91,95,Male,20,4
125,60,168,59,94,91,95,Male,20,3
125,61,168,59,94,91,95,Male,20,2
125,62,168,59,94,91,95,Male,20,4
125,63,168,59,94,91,95,Male,20,1
125,64,168,59,94,91,95,Male,20,5
125,65,168,59,94,91,95,Male,20,5
125,66,168,59,94,91,95,Male,20,5
125,67,168,59,94,91,95,Male,20,4
125,68,168,59,94,91,95,Male,20,5
125,69,168,59,94,91,95,Male,20,4
125,70,168,59,94,91,95,Male,20,5
125,71,168,59,94,91,95,Male,20,2
125,72,168,59,94,91,95,Male,20,2
125,73,168,59,94,91,95,Male,20,5
125,74,168,59,94,91,95,Male,20,5
125,75,168,59,94,91,95,Male,20,1
125,76,168,59,94,91,95,Male,20,3
125,77,168,59,94,91,95,Male,20,2
125,78,168,59,94,91,95,Male,20,5
125,79,168,59,94,91,95,Male,20,2
125,80,168,59,94,91,95,Male,20,3
125,81,168,59,94,91,95,Male,20,2
125,82,168,59,94,91,95,Male,20,4
125,83,168,59,94,91,95,Male,20,3
125,84,168,59,94,91,95,Male,20,1
125,85,168,59,94,91,95,Male,20,2
125,86,168,59,94,91,95,Male,20,5
125,87,168,59,94,91,95,Male,20,2
125,88,168,59,94,91,95,Male,20,5
125,89,168,59,94,91,95,Male,20,2
125,90,168,59,94,91,95,Male,20,5
125,91,168,59,94,91,95,Male,20,3
125,92,168,59,94,91,95,Male,20,5
125,93,168,59,94,91,95,Male,20,2
125,94,168,59,94,91,95,Male,20,4
125,95,168,59,94,91,95,Male,20,5
125,96,168,59,94,91,95,Male,20,5
125,97,168,59,94,91,95,Male,20,5
125,98,168,59,94,91,95,Male,20,5
125,99,168,59,94,91,95,Male,20,3
125,100,168,59,94,91,95,Male,20,4
125,101,168,59,94,91,95,Male,20,1
125,102,168,59,94,91,95,Male,20,1
125,103,168,59,94,91,95,Male,20,4
125,104,168,59,94,91,95,Male,20,2
125,105,168,59,94,91,95,Male,20,3
125,106,168,59,94,91,95,Male,20,1
125,107,168,59,94,91,95,Male,20,5
125,108,168,59,94,91,95,Male,20,5
125,109,168,59,94,91,95,Male,20,4
125,110,168,59,94,91,95,Male,20,3
125,111,168,59,94,91,95,Male,20,4
125,112,168,59,94,91,95,Male,20,2
125,113,168,59,94,91,95,Male,20,2
125,114,168,59,94,91,95,Male,20,5
125,115,168,59,94,91,95,Male,20,4
125,116,168,59,94,91,95,Male,20,3
125,117,168,59,94,91,95,Male,20,3
125,118,168,59,94,91,95,Male,20,1
125,119,168,59,94,91,95,Male,20,3
125,120,168,59,94,91,95,Male,20,3
125,121,168,59,94,91,95,Male,20,1
125,122,168,59,94,91,95,Male,20,5
125,123,168,59,94,91,95,Male,20,2
125,124,168,59,94,91,95,Male,20,4
125,125,168,59,94,91,95,Male,20,3
125,126,168,59,94,91,95,Male,20,3
125,127,168,59,94,91,95,Male,20,2
125,128,168,59,94,91,95,Male,20,2
125,129,168,59,94,91,95,Male,20,3
125,130,168,59,94,91,95,Male,20,5
125,131,168,59,94,91,95,Male,20,2
125,132,168,59,94,91,95,Male,20,2
125,133,168,59,94,91,95,Male,20,2
125,134,168,59,94,91,95,Male,20,3
125,135,168,59,94,91,95,Male,20,3
125,136,168,59,94,91,95,Male,20,1
125,137,168,59,94,91,95,Male,20,3
125,138,168,59,94,91,95,Male,20,4
125,139,168,59,94,91,95,Male,20,3
125,140,168,59,94,91,95,Male,20,1
125,141,168,59,94,91,95,Male,20,2
125,142,168,59,94,91,95,Male,20,4
125,143,168,59,94,91,95,Male,20,3
125,144,168,59,94,91,95,Male,20,2
125,145,168,59,94,91,95,Male,20,2
125,146,168,59,94,91,95,Male,20,5
125,147,168,59,94,91,95,Male,20,3
125,148,168,59,94,91,95,Male,20,4
125,149,168,59,94,91,95,Male,20,5
125,150,168,59,94,91,95,Male,20,4
126,1,186,80,108,101,107,Male,24,2
126,2,186,80,108,101,107,Male,24,3
126,3,186,80,108,101,107,Male,24,5
126,4,186,80,108,101,107,Male,24,2
126,5,186,80,108,101,107,Male,24,4
126,6,186,80,108,101,107,Male,24,4
126,7,186,80,108,101,107,Male,24,1
126,8,186,80,108,101,107,Male,24,5
126,9,186,80,108,101,107,Male,24,2
126,10,186,80,108,101,107,Male,24,3
126,11,186,80,108,101,107,Male,24,3
126,12,186,80,108,101,107,Male,24,1
126,13,186,80,108,101,107,Male,24,3
126,14,186,80,108,101,107,Male,24,1
126,15,186,80,108,101,107,Male,24,1
126,16,186,80,108,101,107,Male,24,5
126,17,186,80,108,101,107,Male,24,2
126,18,186,80,108,101,107,Male,24,1
126,19,186,80,108,101,107,Male,24,3
126,20,186,80,108,101,107,Male,24,3
126,21,186,80,108,101,107,Male,24,5
126,22,186,80,108,101,107,Male,24,4
126,23,186,80,108,101,107,Male,24,4
126,24,186,80,108,101,107,Male,24,4
126,25,186,80,108,101,107,Male,24,4
126,26,186,80,108,101,107,Male,24,1
126,27,186,80,108,101,107,Male,24,5
126,28,186,80,108,101,107,Male,24,4
126,29,186,80,108,101,107,Male,24,5
126,30,186,80,108,101,107,Male,24,5
126,31,186,80,108,101,107,Male,24,3
126,32,186,80,108,101,107,Male,24,4
126,33,186,80,108,101,107,Male,24,3
126,34,186,80,108,101,107,Male,24,3
126,35,186,80,108,101,107,Male,24,4
126,36,186,80,108,101,107,Male,24,3
126,37,186,80,108,101,107,Male,24,4
126,38,186,80,108,101,107,Male,24,2
126,39,186,80,108,101,107,Male,24,2
126,40,186,80,108,101,107,Male,24,2
126,41,186,80,108,101,107,Male,24,2
126,42,186,80,108,101,107,Male,24,4
126,43,186,80,108,101,107,Male,24,3
126,44,186,80,108,101,107,Male,24,1
126,45,186,80,108,101,107,Male,24,1
126,46,186,80,108,101,107,Male,24,1
126,47,186,80,108,101,107,Male,24,3
126,48,186,80,108,101,107,Male,24,3
126,49,186,80,108,101,107,Male,24,5
126,50,186,80,108,101,107,Male,24,2
126,51,186,80,108,101,107,Male,24,5
126,52,186,80,108,101,107,Male,24,4
126,53,186,80,108,101,107,Male,24,2
126,54,186,80,108,101,107,Male,24,2
126,55,186,80,108,101,107,Male,24,3
126,56,186,80,108,101,107,Male,24,5
126,57,186,80,108,101,107,Male,24,4
126,58,186,80,108,101,107,Male,24,2
126,59,186,80,108,101,107,Male,24,3
126,60,186,80,108,101,107,Male,24,5
126,61,186,80,108,101,107,Male,24,4
126,62,186,80,108,101,107,Male,24,5
126,63,186,80,108,101,107,Male,24,2
126,64,186,80,108,101,107,Male,24,4
126,65,186,80,108,101,107,Male,24,5
126,66,186,80,108,101,107,Male,24,5
126,67,186,80,108,101,107,Male,24,5
126,68,186,80,108,101,107,Male,24,3
126,69,186,80,108,101,107,Male,24,1
126,70,186,80,108,101,107,Male,24,5
126,71,186,80,108,101,107,Male,24,5
126,72,186,80,108,101,107,Male,24,4
126,73,186,80,108,101,107,Male,24,1
126,74,186,80,108,101,107,Male,24,5
126,75,186,80,108,101,107,Male,24,1
126,76,186,80,108,101,107,Male,24,5
126,77,186,80,108,101,107,Male,24,5
126,78,186,80,108,101,107,Male,24,4
126,79,186,80,108,101,107,Male,24,2
126,80,186,80,108,101,107,Male,24,4
126,81,186,80,108,101,107,Male,24,4
126,82,186,80,108,101,107,Male,24,2
126,83,186,80,108,101,107,Male,24,2
126,84,186,80,108,101,107,Male,24,5
126,85,186,80,108,101,107,Male,24,4
126,86,186,80,108,101,107,Male,24,3
126,87,186,80,108,101,107,Male,24,5
126,88,186,80,108,101,107,Male,24,5
126,89,186,80,108,101,107,Male,24,3
126,90,186,80,108,101,107,Male,24,3
126,91,186,80,108,101,107,Male,24,1
126,92,186,80,108,101,107,Male,24,3
126,93,186,80,108,101,107,Male,24,5
126,94,186,80,108,101,107,Male,24,3
126,95,186,80,108,101,107,Male,24,3
126,96,186,80,108,101,107,Male,24,4
126,97,186,80,108,101,107,Male,24,1
126,98,186,80,108,101,107,Male,24,2
126,99,186,80,108,101,107,Male,24,5
126,100,186,80,108,101,107,Male,24,5
126,101,186,80,108,101,107,Male,24,2
126,102,186,80,108,101,107,Male,24,2
126,103,186,80,108,101,107,Male,24,3
126,104,186,80,108,101,107,Male,24,1
126,105,186,80,108,101,107,Male,24,2
126,106,186,80,108,101,107,Male,24,3
126,107,186,80,108,101,107,Male,24,4
126,108,186,80,108,101,107,Male,24,1
126,109,186,80,108,101,107,Male,24,2
126,110,186,80,108,101,107,Male,24,2
126,111,186,80,108,101,107,Male,24,5
126,112,186,80,108,101,107,Male,24,5
126,113,186,80,108,101,107,Male,24,1
126,114,186,80,108,101,107,Male,24,4
126,115,186,80,108,101,107,Male,24,5
126,116,186,80,108,101,107,Male,24,1
126,117,186,80,108,101,107,Male,24,3
126,118,186,80,108,101,107,Male,24,2
126,119,186,80,108,101,107,Male,24,2
126,120,186,80,108,101,107,Male,24,2
126,121,186,80,108,101,107,Male,24,1
126,122,186,80,108,101,107,Male,24,2
126,123,186,80,108,101,107,Male,24,1
126,124,186,80,108,101,107,Male,24,3
126,125,186,80,108,101,107,Male,24,4
126,126,186,80,108,101,107,Male,24,3
126,127,186,80,108,101,107,Male,24,1
126,128,186,80,108,101,107,Male,24,1
126,129,186,80,108,101,107,Male,24,4
126,130,186,80,108,101,107,Male,24,2
126,131,186,80,108,101,107,Male,24,3
126,132,186,80,108,101,107,Male,24,3
126,133,186,80,108,101,107,Male,24,4
126,134,186,80,108,101,107,Male,24,1
126,135,186,80,108,101,107,Male,24,5
126,136,186,80,108,101,107,Male,24,5
126,137,186,80,108,101,107,Male,24,3
126,138,186,80,108,101,107,Male,24,2
126,139,186,80,108,101,107,Male,24,3
126,140,186,80,108,101,107,Male,24,5
126,141,186,80,108,101,107,Male,24,4
126,142,186,80,108,101,107,Male,24,3
126,143,186,80,108,101,107,Male,24,4
126,144,186,80,108,101,107,Male,24,5
126,145,186,80,108,101,107,Male,24,2
126,146,186,80,108,101,107,Male,24,3
126,147,186,80,108,101,107,Male,24,2
126,148,186,80,108,101,107,Male,24,4
126,149,186,80,108,101,107,Male,24,2
126,150,186,80,108,101,107,Male,24,5
127,1,150,55,80,74,97,Female,36,2
127,2,150,55,80,74,97,Female,36,1
127,3,150,55,80,74,97,Female,36,1
127,4,150,55,80,74,97,Female,36,1
127,5,150,55,80,74,97,Female,36,3
127,6,150,55,80,74,97,Female,36,5
127,7,150,55,80,74,97,Female,36,5
127,8,150,55,80,74,97,Female,36,4
127,9,150,55,80,74,97,Female,36,4
127,10,150,55,80,74,97,Female,36,3
127,11,150,55,80,74,97,Female,36,3
127,12,150,55,80,74,97,Female,36,4
127,13,150,55,80,74,97,Female,36,5
127,14,150,55,80,74,97,Female,36,2
127,15,150,55,80,74,97,Female,36,2
127,16,150,55,80,74,97,Female,36,1
127,17,150,55,80,74,97,Female,36,4
127,18,150,55,80,74,97,Female,36,5
127,19,150,55,80,74,97,Female,36,2
127,20,150,55,80,74,97,Female,36,5
127,21,150,55,80,74,97,Female,36,3
127,22,150,55,80,74,97,Female,36,2
127,23,150,55,80,74,97,Female,36,2
127,24,150,55,80,74,97,Female,36,5
127,25,150,55,80,74,97,Female,36,5
127,26,150,55,80,74,97,Female,36,1
127,27,150,55,80,74,97,Female,36,4
127,28,150,55,80,74,97,Female,36,4
127,29,150,55,80,74,97,Female,36,2
127,30,150,55,80,74,97,Female,36,4
127,31,150,55,80,74,97,Female,36,5
127,32,150,55,80,74,97,Female,36,1
127,33,150,55,80,74,97,Female,36,1
127,34,150,55,80,74,97,Female,36,5
127,35,150,55,80,74,97,Female,36,1
127,36,150,55,80,74,97,Female,36,3
127,37,150,55,80,74,97,Female,36,2
127,38,150,55,80,74,97,Female,36,2
127,39,150,55,80,74,97,Female,36,5
127,40,150,55,80,74,97,Female,36,1
127,41,150,55,80,74,97,Female,36,2
127,42,150,55,80,74,97,Female,36,2
127,43,150,55,80,74,97,Female,36,2
127,44,150,55,80,74,97,Female,36,1
127,45,150,55,80,74,97,Female,36,4
127,46,150,55,80,74,97,Female,36,4
127,47,150,55,80,74,97,Female,36,5
127,48,150,55,80,74,97,Female,36,4
127,49,150,55,80,74,97,Female,36,4
127,50,150,55,80,74,97,Female,36,2
127,51,150,55,80,74,97,Female,36,2
127,52,150,55,80,74,97,Female,36,4
127,53,150,55,80,74,97,Female,36,1
127,54,150,55,80,74,97,Female,36,2
127,55,150,55,80,74,97,Female,36,1
127,56,150,55,80,74,97,Female,36,3
127,57,150,55,80,74,97,Female,36,1
127,58,150,55,80,74,97,Female,36,2
127,59,150,55,80,74,97,Female,36,3
127,60,150,55,80,74,97,Female,36,3
127,61,150,55,80,74,97,Female,36,2
127,62,150,55,80,74,97,Female,36,2
127,63,150,55,80,74,97,Female,36,1
127,64,150,55,80,74,97,Female,36,5
127,65,150,55,80,74,97,Female,36,5
127,66,150,55,80,74,97,Female,36,2
127,67,150,55,80,74,97,Female,36,3
127,68,150,55,80,74,97,Female,36,1
127,69,150,55,80,74,97,Female,36,5
127,70,150,55,80,74,97,Female,36,2
127,71,150,55,80,74,97,Female,36,4
127,72,150,55,80,74,97,Female,36,4
127,73,150,55,80,74,97,Female,36,1
127,74,150,55,80,74,97,Female,36,5
127,75,150,55,80,74,97,Female,36,4
127,76,150,55,80,74,97,Female,36,3
127,77,150,55,80,74,97,Female,36,2
127,78,150,55,80,74,97,Female,36,2
127,79,150,55,80,74,97,Female,36,2
127,80,150,55,80,74,97,Female,36,2
127,81,150,55,80,74,97,Female,36,2
127,82,150,55,80,74,97,Female,36,5
127,83,150,55,80,74,97,Female,36,4
127,84,150,55,80,74,97,Female,36,1
127,85,150,55,80,74,97,Female,36,5
127,86,150,55,80,74,97,Female,36,5
127,87,150,55,80,74,97,Female,36,3
127,88,150,55,80,74,97,Female,36,3
127,89,150,55,80,74,97,Female,36,1
127,90,150,55,80,74,97,Female,36,4
127,91,150,55,80,74,97,Female,36,5
127,92,150,55,80,74,97,Female,36,4
127,93,150,55,80,74,97,Female,36,3
127,94,150,55,80,74,97,Female,36,5
127,95,150,55,80,74,97,Female,36,3
127,96,150,55,80,74,97,Female,36,4
127,97,150,55,80,74,97,Female,36,5
127,98,150,55,80,74,97,Female,36,3
127,99,150,55,80,74,97,Female,36,5
127,100,150,55,80,74,97,Female,36,5
127,101,150,55,80,74,97,Female,36,1
127,102,150,55,80,74,97,Female,36,5
127,103,150,55,80,74,97,Female,36,1
127,104,150,55,80,74,97,Female,36,4
127,105,150,55,80,74,97,Female,36,5
127,106,150,55,80,74,97,Female,36,5
127,107,150,55,80,74,97,Female,36,2
127,108,150,55,80,74,97,Female,36,1
127,109,150,55,80,74,97,Female,36,4
127,110,150,55,80,74,97,Female,36,1
127,111,150,55,80,74,97,Female,36,4
127,112,150,55,80,74,97,Female,36,4
127,113,150,55,80,74,97,Female,36,1
127,114,150,55,80,74,97,Female,36,1
127,115,150,55,80,74,97,Female,36,4
127,116,150,55,80,74,97,Female,36,2
127,117,150,55,80,74,97,Female,36,4
127,118,150,55,80,74,97,Female,36,2
127,119,150,55,80,74,97,Female,36,4
127,120,150,55,80,74,97,Female,36,3
127,121,150,55,80,74,97,Female,36,4
127,122,150,55,80,74,97,Female,36,1
127,123,150,55,80,74,97,Female,36,5
127,124,150,55,80,74,97,Female,36,3
127,125,150,55,80,74,97,Female,36,1
127,126,150,55,80,74,97,Female,36,4
127,127,150,55,80,74,97,Female,36,3
127,128,150,55,80,74,97,Female,36,3
127,129,150,55,80,74,97,Female,36,4
127,130,150,55,80,74,97,Female,36,5
127,131,150,55,80,74,97,Female,36,4
127,132,150,55,80,74,97,Female,36,5
127,133,150,55,80,74,97,Female,36,3
127,134,150,55,80,74,97,Female,36,4
127,135,150,55,80,74,97,Female,36,3
127,136,150,55,80,74,97,Female,36,2
127,137,150,55,80,74,97,Female,36,2
127,138,150,55,80,74,97,Female,36,4
127,139,150,55,80,74,97,Female,36,4
127,140,150,55,80,74,97,Female,36,4
127,141,150,55,80,74,97,Female,36,3
127,142,150,55,80,74,97,Female,36,1
127,143,150,55,80,74,97,Female,36,3
127,144,150,55,80,74,97,Female,36,2
127,145,150,55,80,74,97,Female,36,4
127,146,150,55,80,74,97,Female,36,5
127,147,150,55,80,74,97,Female,36,1
127,148,150,55,80,74,97,Female,36,1
127,149,150,55,80,74,97,Female,36,3
127,150,150,55,80,74,97,Female,36,5
128,1,165,72,89,78,106,Female,43,4
128,2,165,72,89,78,106,Female,43,3
128,3,165,72,89,78,106,Female,43,3
128,4,165,72,89,78,106,Female,43,5
128,5,165,72,89,78,106,Female,43,1
128,6,165,72,89,78,106,Female,43,4
128,7,165,72,89,78,106,Female,43,2
128,8,165,72,89,78,106,Female,43,2
128,9,165,72,89,78,106,Female,43,2
128,10,165,72,89,78,106,Female,43,1
128,11,165,72,89,78,106,Female,43,2
128,12,165,72,89,78,106,Female,43,2
128,13,165,72,89,78,106,Female,43,5
128,14,165,72,89,78,106,Female,43,5
128,15,165,72,89,78,106,Female,43,2
128,16,165,72,89,78,106,Female,43,3
128,17,165,72,89,78,106,Female,43,1
128,18,165,72,89,78,106,Female,43,3
128,19,165,72,89,78,106,Female,43,4
128,20,165,72,89,78,106,Female,43,3
128,21,165,72,89,78,106,Female,43,3
128,22,165,72,89,78,106,Female,43,1
128,23,165,72,89,78,106,Female,43,2
128,24,165,72,89,78,106,Female,43,4
128,25,165,72,89,78,106,Female,43,5
128,26,165,72,89,78,106,Female,43,1
128,27,165,72,89,78,106,Female,43,3
128,28,165,72,89,78,106,Female,43,4
128,29,165,72,89,78,106,Female,43,5
128,30,165,72,89,78,106,Female,43,1
128,31,165,72,89,78,106,Female,43,2
128,32,165,72,89,78,106,Female,43,5
128,33,165,72,89,78,106,Female,43,2
128,34,165,72,89,78,106,Female,43,3
128,35,165,72,89,78,106,Female,43,3
128,36,165,72,89,78,106,Female,43,1
128,37,165,72,89,78,106,Female,43,5
128,38,165,72,89,78,106,Female,43,5
128,39,165,72,89,78,106,Female,43,4
